0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-0.732770024957805,1.7579282150486617,-0.15306306651526758,-0.6381808160026929,1.5075767871710561,-0.6229951419127452,2.8140756477983846,2.2498026210530195,0.8995316158933355,-0.6487347223401672,-1.3183733265749578,0.9681810976478815,1.2007722234396787,-0.49070725028372697,-0.3556318579668208,-0.3589072856367756,-0.3477847367005669,-0.25735828791805565,1.5957623434276977,1.511938915423911,-0.8513527983753781,-1.5156640965536141,-1.1111725204395348,1.7547949995313137,-0.5036641053387009,1.9568966361165945,-0.31748664744451705,-1.5325185973278184
-0.732770024957805,-0.6129662448424282,-0.15306306651526758,-0.6381808160026929,0.38802059603212524,-0.353004272086377,1.7001010545838475,-0.6400337644182484,0.8995316158933355,-0.6487347223401672,0.3854701732886786,-1.0328646184370054,-0.8327974119316689,-0.49070725028372697,-0.3556318579668208,-0.3589072856367756,2.875341826346372,-0.25735828791805565,-0.4822266791044305,0.6298123972565696,-0.8513527983753781,0.13139734370397285,0.8999502611929607,-0.5698671356295687,-0.5036641053387009,-0.5110131938212491,-0.31748664744451705,0.6525206295986579
-0.732770024957805,0.9908741250838974,-0.15306306651526758,2.122884374074737,-0.6500798643502381,0.884893741604608,0.5641850901108846,-0.6400337644182484,-1.111689664189166,0.604198168418125,0.3854701732886786,0.9681810976478815,1.2007722234396787,-0.49070725028372697,-0.3556318579668208,-0.3589072856367756,-0.3477847367005669,-0.25735828791805565,0.9030993359169883,0.8933120416206792,-0.8513527983753781,-1.5156640965536141,-1.1111725204395348,-0.5698671356295687,1.985450202625669,-0.5110131938212491,-0.31748664744451705,0.6525206295986579
-0.732770024957805,-0.33403748485524115,-0.15306306651526758,1.2836655952628944,-0.6500798643502381,1.7793418923347801,2.044910440382399,0.8122740426452043,0.8995316158933355,-0.6487347223401672,0.3854701732886786,0.9681810976478815,-0.8327974119316689,-0.49070725028372697,2.8118965655020043,-0.3589072856367756,-0.3477847367005669,-0.25735828791805565,-0.4822266791044305,0.970685239345901,-0.8513527983753781,-1.5156640965536141,0.8999502611929607,-0.5698671356295687,-0.5036641053387009,-0.5110131938212491,-0.31748664744451705,0.6525206295986579
1.3646846431219442,-0.26430529485844434,-0.15306306651526758,-0.6381808160026929,-0.6500798643502381,-0.6229951419127452,-0.6640349973304721,-0.6400337644182484,-1.111689664189166,-0.022268276961021034,-1.3183733265749578,0.9681810976478815,-0.8327974119316689,2.0378749232292774,-0.3556318579668208,-0.3589072856367756,-0.3477847367005669,-0.25735828791805565,-0.4822266791044305,-1.152845373258643,1.1746011781582002,0.9549280638327663,-1.1111725204395348,1.7547949995313137,-0.5036641053387009,1.9568966361165945,-0.31748664744451705,-1.5325185973278184
1.3646846431219442,1.3395350750678812,-0.15306306651526758,-0.6381808160026929,-0.6500798643502381,-0.6229951419127452,-0.6640349973304721,-0.6400337644182484,-1.111689664189166,0.604198168418125,0.3854701732886786,-1.0328646184370054,1.2007722234396787,-0.49070725028372697,-0.3556318579668208,-0.3589072856367756,-0.3477847367005669,-0.25735828791805565,0.9030993359169883,-1.152845373258643,1.1746011781582002,0.9549280638327663,-1.1111725204395348,-0.5698671356295687,1.985450202625669,-0.5110131938212491,-0.31748664744451705,0.6525206295986579
1.3646846431219442,0.3632844151127265,-0.15306306651526758,-0.6381808160026929,-0.6500798643502381,-0.6229951419127452,-0.6640349973304721,-0.6400337644182484,0.8995316158933355,-0.6487347223401672,-0.1824776599992002,-1.0328646184370054,1.2007722234396787,-0.49070725028372697,-0.3556318579668208,-0.3589072856367756,-0.3477847367005669,-0.25735828791805565,0.9030993359169883,-1.152845373258643,1.1746011781582002,0.9549280638327663,-1.1111725204395348,1.7547949995313137,-0.5036641053387009,1.9568966361165945,-0.31748664744451705,-1.5325185973278184
1.3646846431219442,-0.7524306248360217,-0.15306306651526758,-0.6381808160026929,-0.6500798643502381,-0.6229951419127452,-0.6640349973304721,-0.6400337644182484,-1.111689664189166,2.483597504555563,-1.8863211598628367,0.9681810976478815,1.2007722234396787,-0.49070725028372697,-0.3556318579668208,-0.3589072856367756,-0.3477847367005669,-0.25735828791805565,-1.17488968661514,-1.152845373258643,1.1746011781582002,0.9549280638327663,-1.1111725204395348,1.7547949995313137,-0.5036641053387009,1.9568966361165945,-0.31748664744451705,-1.5325185973278184
-0.732770024957805,0.4330166051095233,-0.15306306651526758,2.4641982306715535,-0.6500798643502381,2.038149759939682,1.4838838779173755,-0.6400337644182484,0.8995316158933355,-0.6487347223401672,0.3854701732886786,0.9681810976478815,-0.8327974119316689,-0.49070725028372697,-0.3556318579668208,2.786234885775009,-0.3477847367005669,-0.25735828791805565,0.9030993359169883,1.2015219888498367,-0.8513527983753781,-1.5156640965536141,-1.1111725204395348,-0.5698671356295687,1.985450202625669,-0.5110131938212491,-0.31748664744451705,0.6525206295986579
-0.732770024957805,-0.33403748485524115,-0.15306306651526758,1.2612463871699384,-0.6500798643502381,-0.6229951419127452,1.6641775941956594,-0.6400337644182484,-1.111689664189166,0.604198168418125,0.3854701732886786,0.9681810976478815,1.2007722234396787,-0.49070725028372697,-0.3556318579668208,-0.3589072856367756,-0.3477847367005669,-0.25735828791805565,-0.4822266791044305,0.6608149580029676,-0.8513527983753781,0.13139734370397285,0.8999502611929607,-0.5698671356295687,-0.5036641053387009,-0.5110131938212491,-0.31748664744451705,0.6525206295986579
